Text,Label1,Label2
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/vIO3L1yNCa,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/VJHAjT8LPR,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/d7njkIEsud,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/t4Oqa29Es5,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/G06gmWoIA7,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/6Sh9kOr9sn,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/ljwZ1ziRH5,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/7VNQsMitIC,1,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/OEAkf9bh6h,1,1
Gede Pasek Sebut Anies-SBY Cocok Lawan Prabowo-Jokowi untuk Pilpres 2024: El Classico https://t.co/np9jODAwoV,0,1
Santri Ponpes Kaltim Gelar Doa Bersama dan Sholawat Dukung Mas Ganjar di Pilpres 2024 https://t.co/g9gT68vfUv,1,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
"Prabowo Bertemu Cak Imin di Ponpes Tegalrejo Magelang, Ini Hasilnya https://t.co/OuNmuqY3n6… @prabowo @cakimiNOW @MuzaniGerindra @EmHasanuddin @Gerindra @DPP_PKB #TheNext2024 9 Kiai Khos Jateng Doakan Kesuksesan Prabowo-Imin Di Pilpres 2024 https://t.co/4uJUVRWzFM",9,1
RT @detikcom Ketua Umum DPP PKB Muhaimin Iskandar menyebut dirinya siap maju di Pilpres 2024. Hal ini sesuai dengan amanat partai. https://t.co/DtnZduzUUT,8,1
RT @billy4riez 9 Kiai Khos Jateng Doakan Kesuksesan Prabowo-Imin Di Pilpres 2024 https://t.co/2PQFdz3NNB,9,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
"SBY Sebut Pilpres 2024 Diatur 2 Paslon, Mahyudin: Jangan Hanya Lempar Isu, Perlu Data dan Bukti! , https://t.co/NzE765ewIh",5,2
Duet Anies-AHY Berpeluang di Pilpres 2024http://www.dakta.com/news/30010/duet-anies-ahy-berpeluang-di-pilpres-2024,6,1
RT @JembzCoeey Menteri BUMN @erickthohir sebagai figur cawapres paling potensial dari kalangan non-partai. Dan sangat berpotensi raih dukungan maju dlm Pilpres 2024 #BangkitBersamaET https://t.co/2xDZ209TpY,2,1
RT @JembzCoeey Menempati Urutan Pertama ?? Menteri BUMN @erickthohir berpotensi besar raih dukungan maju dlm Pilpres 2024 #BangkitBersamaET https://t.co/OSl9khaNgx,2,1
AHY bertekad Angkat Guru Honorer Jadi PNS #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/0mtjn02wVC,5,1
4 ‘Dosa’ Jokowi yang Dikuliti Kubu AHY dan SBY Jelang Pilpres 2024 https://t.co/uvh6ySHuaN,10,2
RT @radarbangsa_com 9 Kiai Khos Jateng Doakan Gus Muhaimin Prabowo Sukses di Pilpres 2024 https://t.co/YWGpPyUOJ0,9,1
"RT @__RismaWidiono_ Sahabat Ganjar menggelar kegiatan berbagi dan bersilaturahmi dgn masyarakat secara serentak di Empat Kota. Jumat (23/9) Selain membagikan sembako, #SahabatGanjar juga melakukan deklarasi dukungan untuk @ganjarpranowo maju sebagai Capres di Pilpres 2024. https://t.co/eTxuXcP9Ur https://t.co/fGOQCuSkx2",1,1
9 Kiai Khos Jateng Doakan Gus Muhaimin Prabowo Sukses di Pilpres 2024 https://t.co/YWGpPyUOJ0,9,1
"RT @SartonoHutomo Emil Dardak: AHY Harus Ikut Pilpres 2024, Jangan Anggap Ambisi Anak Mantan Presiden https://t.co/GNUPBbHR4t",5,1
"RT @Masdepree Pak Jokowi sama semua sangat baik jadi sulit diduga, dia King Maker tanpa memperlihatkan diri sebagai King Maker, (Kayaknya sih Tugiman pilihannya) https://t.co/VkwjSQzqsz",10,3
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
RT @B3doel___ Pengamat Sebut @erickthohir Bisa Jadi Penentu Kemenangan di Pilpres 2024 #BangkitBersamaET https://t.co/h5EWVGVJzf,2,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
RT @kakekhalal2 Santri Dukung Ganjar (SDG) Wilayah Kalimantan Timur menggelar Gebyar Selawat dan Doa Bersama untuk Ganjar Pranowo Presiden 2024. #GanjarPenerusJokowi https://t.co/pzAKynrWd8,1,1
"RT @Kang_Comot Siang : Anies Baswedan Menang Telak dalam Polling ILC ?? - @YoutubeILC melakukan polling / jajak pendapat soal 3 tokoh nasional yg digadang"" jadi capres di Pilpres 2024. - | #DramaParaKoruptor #AksiAkbarTurunkanJokowi #Gempa #instagramdown #jumatberkah Hakim Agung ICE BSD | https://t.co/m5FFsfAp7M",4,1
RT @kakekhalal2 Santri Dukung Ganjar (SDG) Wilayah Kalimantan Timur menggelar Gebyar Selawat dan Doa Bersama untuk Ganjar Pranowo Presiden 2024. #GanjarPenerusJokowi https://t.co/pzAKynrWd8,1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
RT @QianzyZ Jelang Pilpres 2024 Elektabilitas PDIP dan GERINDRA merosot tajam https://t.co/HrzTeJ9KAh https://t.co/ugjMABG5Vr,0,2
"RT @Perilotus Kewaspadaan Kini, bagaimana operasi intelijen di Indonesia pada 2022? Apakah masih ada agen-agen CIA atau negara lain yang beroperasi di Indonesia? Secara logika tentunya masih ada. Apalagi menghadapi pertemuan G20 di Bali dan kemudian Pilpres 2024.",0,3
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @__RismaWidiono_ Sahabat Ganjar menggelar kegiatan berbagi dan bersilaturahmi dgn masyarakat secara serentak di Empat Kota. Jumat (23/9) Selain membagikan sembako, #SahabatGanjar juga melakukan deklarasi dukungan untuk @ganjarpranowo maju sebagai Capres di Pilpres 2024. https://t.co/eTxuXcP9Ur https://t.co/fGOQCuSkx2",1,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
"RT @NandaBaskarani Erick Thohir berpotensi meraih dukungan maju dalam Pilpres 2024, banyak pengamat menilainya sebagai figur cawapres paling potensial dari kalangan non partai politik. Menteri BUMN @erickthohir bisa menjadi sosok yang menentukan kemenangan capres 2024. #BangkitBersamaET https://t.co/4OvLLib6e8",2,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @__RismaWidiono_ Ketua Umum DPP #SahabatGanjar, KH Nahib Shodik menghadiri Istigasah Akbar dan Salawat Akbar untuk @ganjarpranowo Pilpres 2024 di Pondok Pesantren At-Taufiq Al-Istiqlaal, Kecamatan Karangtengah Cianjur, Jumat (23/9/2022). https://t.co/2JUQyCV9Ht https://t.co/mWSClF7ENx",1,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"RT @Kang_Comot Siang : Anies Baswedan Menang Telak dalam Polling ILC ?? - @YoutubeILC melakukan polling / jajak pendapat soal 3 tokoh nasional yg digadang"" jadi capres di Pilpres 2024. - | #DramaParaKoruptor #AksiAkbarTurunkanJokowi #Gempa #instagramdown #jumatberkah Hakim Agung ICE BSD | https://t.co/m5FFsfAp7M",4,1
RT @knpiharis Ini ADE ARMANDO tidak boleh di biarkan karena telah menggiring Opini Publik untuk menekan @PDI_Perjuangan agar tidak mengusung @puanmaharani_ri . https://t.co/9uXsqxi1d4,5,3
RT @detikcom Ketua Umum DPP PKB Muhaimin Iskandar menyebut dirinya siap maju di Pilpres 2024. Hal ini sesuai dengan amanat partai. https://t.co/DtnZduzUUT,8,1
AHY bertekad Angkat Guru Honorer Jadi PNS #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/D18wFwYnUM,5,1
Segenap dukungan dr para kader Demokrat di seluruh Indonesia solid & siap mendukung AHY di Pilpres 2024. DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY vK,5,1
@CNNIndonesia Bang Fadli Zon. Kami punya sistem untuk Prabowo menang mutlak di Pilpres 2024,11,1
RT @detikcom Ketum Megawati Soekarnoputri mengingatkan kepala daerah kader PDIP tak 'dansa politik' jelang Pilpres 2024. Peringatan Megawati itu untuk Ganjar? https://t.co/5DnlOdb9cR,1,2
"RT @twuicei Menteri Erick Thohir dinilai mampu mendongkrak suara pasanganny. Figur cawapres akan sgt berpengaruh untuk memenangkan panggung kontestasi Pilpres 2024. Pasalny, untuk pilpres mendatang tidak diikuti oleh incumbent atau petahana #BangkitBersamaET @erickthohir https://t.co/ZcsDMTbgNA",2,1
RT @Bons631 Jusuf Kalla Dukung Anies Baswedan dalam Pilpres 2024: Rakyat Mendukung Orang yang Merasa Ditekan https://t.co/mfigLYi8V5,4,1
"RT @ChusnulCh__ Gila ini Relawan Ganjar, elektabilitas @ganjarpranowo makin tinggi, makin jauh meninggalkn pesaingnya, mereka malah tambah semangat mencari dukungn baru. Kali ini dr komunitas senam di Kec Neglasari, Kota Tanggerang bersm sahabat Ganjar deklarasi dukung pd Ganjar di pilpres 2024. https://t.co/mM40lhNVIM",1,1
"RT @CryptoKuta Akademisi Univ.Brawijaya Andy Fefta Wijaya : Menteri BUMN @erickthohir bisa MENJADI tokoh PENENTU kemenangan Pilpres 2024. Tokoh PENDAMPING capres memegang PERAN penting Meningkatkan ELEKTABILITAS. Dari SURVEI,Erick Thohir MAMPU Meningkatkan Elektabilitas. #BangkitBersamaET https://t.co/0lzwImT5is",2,1
4 ‘Dosa’ Jokowi yang Dikuliti Kubu AHY dan SBY Jelang Pilpres 2024 https://t.co/keJCgCK6fc,10,2
"Tetap sehat gus muhaimin, panjang umur, murahkan segala urusan, dan tetap semangat demi cita-cita jadi presiden RI yang dicintai rakyatnya, ayo rakyat indonesia jadikan beliau, satukan pilihan di pilpres 2024. Amin..@cakimiNOW @DPP_PKB https://t.co/n3OhUqSpzW",8,1
4 ‘Dosa’ Jokowi yang Dikuliti Kubu AHY dan SBY Jelang Pilpres 2024 https://t.co/YKp6Xt65Dn,10,2
Pokoknya Pilpres 2024 milik @ganjarpranowo Walaupun belum ada restu PDI Perjuangan,1,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
"RT @SartonoHutomo Emil Dardak: AHY Harus Ikut Pilpres 2024, Jangan Anggap Ambisi Anak Mantan Presiden https://t.co/GNUPBbHR4t",5,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yang telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan",5,1
"Prabowo Subianto Sebut Ridwan Kamil Patut Diperhitungkan, Soal Pilpres 2024? #muktamar #persis #ridwankamil #pemilu2024 #prabowosubianto https://t.co/b8bIkx0XT5 via @YouTube",14,1
@ekowboy2 Semoga takdir Allah SWT menetapkan Anis Baswedan sebagai presiden di pilpres 2024.,4,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
AHY bertekad Angkat Guru Honorer Jadi PNS #DemokratProRakyat DukungAHY Pimpin Perubahan https://t.co/JtHASQU00n,5,1
RT @GEMPITA2024 Doa Kyai Khos Untuk Kemenangan Probowo Muhaimin Pilpres 2024 ?? ???? ????? ?? ???? ???? @DPP_PKB @Gerindra @EmHasanuddin @MuzaniGerindra @Jazilul_Fawaid @Don_dasco @SyaifulHooda @masfaisolriza @zainul_munas @NjosAziz @purmawan1 https://t.co/brluxTiMZY,9,1
RT @RZelda_ Siapapun yg berpasangan dgn Bang ET @erickthohir pd Pilpres 2024 InsyaAllah menang. #BangkitBersamaET https://t.co/NCL0fKqypU,2,1
Info ini akan jadi pertimbangan ku di PilPres 2024 nanti.,0,1
"@AisyahSuoth @M45Broo_ Mau jadi presiden ??..para pendukungnya pd ngawur. Saya mau tanya,apakah anis punya partai ??,apakah anis kader partai ??,anda paham syarat jd capres dan PT 20% ?.sdgkan kader partai terbaik dan merajai semua survei pilpres 2024,belum dpt restu dari partainya dan ketum.paham ?",4,2
"Pengamat politik Rocky Gerung mengatakan Gubernur DKI Jakarta Anies Baswedan akan terus diganggu, dicari kesalahanya jelang Pilpres 2024 mendatang. https://t.co/agD6PiylB5",4,1
Jelang Pilpres 2024 Elektabilitas PDIP dan GERINDRA merosot tajam https://t.co/HrzTeJ9KAh https://t.co/ugjMABG5Vr,0,2
"RT @ChusnulCh__ Gila ini Relawan Ganjar, elektabilitas @ganjarpranowo makin tinggi, makin jauh meninggalkn pesaingnya, mereka malah tambah semangat mencari dukungn baru. Kali ini dr komunitas senam di Kec Neglasari, Kota Tanggerang bersm sahabat Ganjar deklarasi dukung pd Ganjar di pilpres 2024. https://t.co/mM40lhNVIM",1,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yang telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan",5,1
"Gus muhaimin, ingin bersama rakyat, maju, solid, dan berusaha untuk kesejateraan rakyat, pilih beliau pilpres 2024, jadikan beliau presiden..@DPP_PKB @cakimiNOW https://t.co/CchfVHSJPU",8,1
"RT @papuamuslim95 Jika terwujud, duet Gubernur DKI Jakarta Anies Baswedan dan Ketua Umum Partai Demokrat Agus Harimurti Yudhoyono (AHY) untuk Pemilihan Presiden (Pilpres) 2024 dinilai bakal mendapat dukungan dari tiga politikus senior berpengaruh. https://t.co/J27hPx49Vl",6,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yang telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan",5,1
Santri Dukung Ganjar (SDG) Wilayah Kalimantan Timur menggelar Gebyar Selawat dan Doa Bersama untuk Ganjar Pranowo Presiden 2024. #GanjarPenerusJokowi https://t.co/pzAKynrWd8,1,1
"RT @Masdepree Pak Jokowi sama semua sangat baik jadi sulit diduga, dia King Maker tanpa memperlihatkan diri sebagai King Maker, (Kayaknya sih Tugiman pilihannya) https://t.co/VkwjSQzqsz",10,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yang telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan",5,1
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
"RT @twuicei Menteri Erick Thohir dinilai mampu mendongkrak suara pasanganny. Figur cawapres akan sgt berpengaruh untuk memenangkan panggung kontestasi Pilpres 2024. Pasalny, untuk pilpres mendatang tidak diikuti oleh incumbent atau petahana #BangkitBersamaET @erickthohir https://t.co/ZcsDMTbgNA",2,1
RT @Netijen_2024 @cyberjenakaa Strategi politik bakal terjadi lagi di pilpres 2024,0,3
"RT @morodjoyo Sejarah HITAM... Pilpres 2019!.. Biadabnya Luar Biasa . Marilah... Hapus, Kubur.. PT20% . Pesanannya..MAFIA..MAFIOSO & OLIGARKI. MK... Segerakan... Di Gruduk agar.. Menghapus PT20% . Seluruh Elemen-elemen Bangsa INDONESIA. Untuk Pilpres 2024! Untuk Keadilan&Demokrasi.",0,2
"RT @MustBee17 Melihat dari hasil dari berbagai lembaga survey, Erick Thohir dinilai sangat berpotensi menentukan kemenangan pada Pilpres 2024 mendatang dan mampu mendongkrak suara pasangannya. Hal tersebut juga diakui oleh beberapa pengamat politik. #BangkitBersamaET https://t.co/t7T4yLVyB2",2,1
"Pak Jokowi sama semua sangat baik jadi sulit diduga, dia King Maker tanpa memperlihatkan diri sebagai King Maker, (Kayaknya sih Tugiman pilihannya) https://t.co/VkwjSQzqsz",10,1
"Sejarah HITAM... Pilpres 2019!.. Biadabnya Luar Biasa . Marilah... Hapus, Kubur.. PT20% . Pesanannya..MAFIA..MAFIOSO & OLIGARKI. MK... Segerakan... Di Gruduk agar.. Menghapus PT20% . Seluruh Elemen-elemen Bangsa INDONESIA. Untuk Pilpres 2024! Untuk Keadilan&Demokrasi.",0,2
Segenap dukungan dari para kader Demokrat di seluruh Indonesia solid dan siap mendukung AHY di Pilpres 2024. #DemokratProRakyat DukungAHY Pimpin Perubahan,5,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yg telah mengangkat 1,1 juta honorer. DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY Zv",5,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yang telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan",5,1
"Kalau Demokrat menang Pilpres 2024, AHY janji angkat guru honorer jadi PNS. Seperti era SBY yang telah mengangkat 1,1 juta honorer. #DemokratProRakyat DukungAHY Pimpin Perubahan",5,1
"RT @__RismaWidiono_ Sahabat Ganjar menggelar kegiatan berbagi dan bersilaturahmi dgn masyarakat secara serentak di Empat Kota. Jumat (23/9) Selain membagikan sembako, #SahabatGanjar juga melakukan deklarasi dukungan untuk @ganjarpranowo maju sebagai Capres di Pilpres 2024. https://t.co/eTxuXcP9Ur https://t.co/fGOQCuSkx2",1,1
Segenap dukungan dr para kader Demokrat di seluruh Indonesia solid & siap mendukung AHY di Pilpres 2024. DukungAHY Pimpin Perubahan #DemokratProRakyat 2024 Bareng AHY DJ,5,1
RT @Dededira8185 Jusuf Kalla Dukung Anies Baswedan dalam Pilpres 2024: Rakyat Mendukung Orang yang Merasa Ditekan https://t.co/SIMqBJK1JK,4,1
"RT @twuicei Menteri Erick Thohir dinilai mampu mendongkrak suara pasanganny. Figur cawapres akan sgt berpengaruh untuk memenangkan panggung kontestasi Pilpres 2024. Pasalny, untuk pilpres mendatang tidak diikuti oleh incumbent atau petahana #BangkitBersamaET @erickthohir https://t.co/ZcsDMTbgNA",2,1
Pilpres 2024 dan Pengaruh Besar King Maker yang Tidak Pernah Memperlihatkan Diri https://t.co/EZkf0oj8Nq,10,1
RT @detikcom Ketua Umum DPP PKB Muhaimin Iskandar menyebut dirinya siap maju di Pilpres 2024. Hal ini sesuai dengan amanat partai. https://t.co/DtnZduzUUT,8,1
